barcode,path,nac_path,mat_path,amb_path,time,sex,tissue,viallabel,pid,calculated.variables.pct_body_fat_change,calculated.variables.pct_body_lean_change,calculated.variables.pct_body_fluid_change,calculated.variables.lactate_change_dueto_train,calculated.variables.vo2_max_change,calculated.variables.coll_time_train,calculated.variables.deathtime_after_train,calculated.variables.frozetime_after_train
SRR25251453,/tolva/rat_attack/rat/count_matrices_SRR25251453/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251453/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251453/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251453/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,adrnl,90421016002,36,,,,,,180009,179950,180132
SRR25251454,/tolva/rat_attack/rat/count_matrices_SRR25251454/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251454/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251454/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251454/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,adrnl,90420016002,37,-0.4,2.2,0.2,8.3,1.12,183463,183403,183518
SRR25251455,/tolva/rat_attack/rat/count_matrices_SRR25251455/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251455/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251455/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251455/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,adrnl,90416016002,38,-2.2,-0.1,-0.7,9.4,0.62,179013,178949,179067
SRR25251456,/tolva/rat_attack/rat/count_matrices_SRR25251456/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251456/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251456/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251456/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,adrnl,90412016002,39,-0.4,0.3,0.2,9.4,7.51,180130,180047,180187
SRR25251457,/tolva/rat_attack/rat/count_matrices_SRR25251457/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251457/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251457/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251457/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,adrnl,90410016002,40,-0.8,2.0,-0.1,12.8,1.92,183528,183465,183584
SRR25251458,/tolva/rat_attack/rat/count_matrices_SRR25251458/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251458/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251458/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251458/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,adrnl,90406016002,48,-0.7,2.5,0.3,6.5,3.88,178973,178922,179020
SRR25251459,/tolva/rat_attack/rat/count_matrices_SRR25251459/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251459/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251459/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251459/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,blood,90245013002,13,0.5,-0.7,0.5,10.3,-10.64,181067,181461,189552
SRR25251460,/tolva/rat_attack/rat/count_matrices_SRR25251460/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251460/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251460/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251460/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,adrnl,90292016002,28,-1.7,2.9,-0.1,9.7,1.99,183373,183292,183424
SRR25251461,/tolva/rat_attack/rat/count_matrices_SRR25251461/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251461/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251461/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251461/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,adrnl,90289016002,1,3.2,-1.4,0.5,8.8,0.61,179620,179551,179712
SRR25251462,/tolva/rat_attack/rat/count_matrices_SRR25251462/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251462/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251462/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251462/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,adrnl,90222016002,45,-5.8,4.6,-0.6,4.5,14.54,180703,180624,180808
SRR25251463,/tolva/rat_attack/rat/count_matrices_SRR25251463/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251463/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251463/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251463/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,adrnl,90218016002,22,-4.9,-5.0,-1.5,6.0,8.72,179637,179539,179748
SRR25251464,/tolva/rat_attack/rat/count_matrices_SRR25251464/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251464/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251464/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251464/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,adrnl,90217016002,23,1.8,6.9,1.6,7.7,-1.0,169386,169279,169498
SRR25251465,/tolva/rat_attack/rat/count_matrices_SRR25251465/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251465/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251465/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251465/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,adrnl,90267016002,31,-1.9,1.1,0.1,10.0,6.66,182653,182558,182720
SRR25251466,/tolva/rat_attack/rat/count_matrices_SRR25251466/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251466/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251466/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251466/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,adrnl,90266016002,4,4.1,-5.2,0.0,5.6,-14.17,181442,181366,181544
SRR25251467,/tolva/rat_attack/rat/count_matrices_SRR25251467/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251467/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251467/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251467/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,adrnl,90265016002,6,1.8,-2.8,-0.4,12.7,-15.46,180223,180112,180331
SRR25251468,/tolva/rat_attack/rat/count_matrices_SRR25251468/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251468/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251468/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251468/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,adrnl,90259016002,7,-2.2,4.5,-0.1,6.9,8.68,179012,178956,179077
SRR25251469,/tolva/rat_attack/rat/count_matrices_SRR25251469/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251469/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251469/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251469/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,adrnl,90258016002,8,1.3,0.3,-0.4,5.0,15.47,177837,177754,177903
SRR25251470,/tolva/rat_attack/rat/count_matrices_SRR25251470/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251470/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251470/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251470/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,blood,90239013002,14,1.1,-1.2,0.0,9.0,4.95,180898,181216,189408
SRR25251471,/tolva/rat_attack/rat/count_matrices_SRR25251471/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251471/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251471/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251471/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,adrnl,90254016002,9,0.2,2.8,-0.6,10.8,14.02,179889,179840,179964
SRR25251472,/tolva/rat_attack/rat/count_matrices_SRR25251472/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251472/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251472/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251472/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,hippoc,90423015202,21,,,,,,182733,182474,182743
SRR25251473,/tolva/rat_attack/rat/count_matrices_SRR25251473/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251473/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251473/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251473/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,adrnl,90252016002,10,3.4,-4.0,-0.4,6.9,3.92,189249,189183,189352
SRR25251474,/tolva/rat_attack/rat/count_matrices_SRR25251474/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251474/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251474/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251474/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,hippoc,90426015202,20,,,,,,179458,179250,179465
SRR25251476,/tolva/rat_attack/rat/count_matrices_SRR25251476/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251476/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251476/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251476/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,hippoc,90430015202,49,,,,,,184255,184049,184266
SRR25251477,/tolva/rat_attack/rat/count_matrices_SRR25251477/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251477/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251477/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251477/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,hippoc,90439015202,47,,,,,,183354,183141,183362
SRR25251478,/tolva/rat_attack/rat/count_matrices_SRR25251478/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251478/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251478/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251478/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,hippoc,90422015202,35,,,,,,181564,181293,181574
SRR25251479,/tolva/rat_attack/rat/count_matrices_SRR25251479/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251479/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251479/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251479/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,male,hippoc,90421015202,36,,,,,,180223,179950,180232
SRR25251480,/tolva/rat_attack/rat/count_matrices_SRR25251480/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251480/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251480/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251480/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,hippoc,90420015202,37,-0.4,2.2,0.2,8.3,1.12,183595,183403,183606
SRR25251481,/tolva/rat_attack/rat/count_matrices_SRR25251481/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251481/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251481/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251481/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,hippoc,90416015202,38,-2.2,-0.1,-0.7,9.4,0.62,179182,178949,179198
SRR25251482,/tolva/rat_attack/rat/count_matrices_SRR25251482/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251482/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251482/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251482/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,hippoc,90412015202,39,-0.4,0.3,0.2,9.4,7.51,180267,180047,180279
SRR25251483,/tolva/rat_attack/rat/count_matrices_SRR25251483/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251483/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251483/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251483/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,hippoc,90410015202,40,-0.8,2.0,-0.1,12.8,1.92,183713,183465,183720
SRR25251484,/tolva/rat_attack/rat/count_matrices_SRR25251484/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251484/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251484/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251484/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,hippoc,90406015202,48,-0.7,2.5,0.3,6.5,3.88,179167,178922,179179
SRR25251485,/tolva/rat_attack/rat/count_matrices_SRR25251485/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251485/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251485/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251485/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,hippoc,90292015202,28,-1.7,2.9,-0.1,9.7,1.99,183493,183292,183500
SRR25251487,/tolva/rat_attack/rat/count_matrices_SRR25251487/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251487/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251487/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251487/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,hippoc,90289015202,1,3.2,-1.4,0.5,8.8,0.61,179801,179551,179808
SRR25251488,/tolva/rat_attack/rat/count_matrices_SRR25251488/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251488/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251488/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251488/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,hippoc,90283015202,2,-1.2,1.1,0.1,12.0,4.47,183134,182881,183141
SRR25251489,/tolva/rat_attack/rat/count_matrices_SRR25251489/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251489/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251489/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251489/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,hippoc,90281015202,29,-3.3,3.0,-0.7,5.4,1.5,180480,180278,180486
SRR25251490,/tolva/rat_attack/rat/count_matrices_SRR25251490/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251490/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251490/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251490/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,hippoc,90280015202,30,-2.1,2.6,-0.2,11.6,2.02,179253,179048,179261
SRR25251491,/tolva/rat_attack/rat/count_matrices_SRR25251491/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251491/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251491/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251491/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,hippoc,90267015202,31,-1.9,1.1,0.1,10.0,6.66,182759,182558,182768
SRR25251492,/tolva/rat_attack/rat/count_matrices_SRR25251492/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251492/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251492/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251492/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,hippoc,90266015202,4,4.1,-5.2,0.0,5.6,-14.17,181559,181366,181568
SRR25251493,/tolva/rat_attack/rat/count_matrices_SRR25251493/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251493/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251493/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251493/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,hippoc,90265015202,6,1.8,-2.8,-0.4,12.7,-15.46,180303,180112,180315
SRR25251494,/tolva/rat_attack/rat/count_matrices_SRR25251494/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251494/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251494/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251494/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,hippoc,90259015202,7,-2.2,4.5,-0.1,6.9,8.68,179162,178956,179170
SRR25251495,/tolva/rat_attack/rat/count_matrices_SRR25251495/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251495/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251495/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251495/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,hippoc,90258015202,8,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972
